"﻿SIGLA";"NOMBRE PROYECTO";"TIPO INNOVACION";"año";"conv";"SEMESTRE";"FRENTE";"multi";"CODIGO CURSO";"CURSO";"PROG CURSO";"DEPTO CURSO";"FAC CURSO";"CRN";"SECC";"PERIOD";"SUB PER";"FASE ACOMPAÑAMIENTO PED";"NOMBRE PROFESOR";"CORREO PROFESOR";
"CTE-1008";"Proyecto Cte-1009";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1010";"Curso1007";"INGENIERIA BIOMEDICA";"INGENIERIA BIOMEDICA";"INGENIERIA";"CRN-16817";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1012";"Login profesor1011";
"CTE-1014";"Proyecto Cte-1015";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1016";"Curso1013";"INGENIERIA BIOMEDICA";"INGENIERIA BIOMEDICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1006";"Login profesor1005";
"CTE-1014";"Proyecto Cte-1015";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1016";"Curso1013";"INGENIERIA BIOMEDICA";"INGENIERIA BIOMEDICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1012";"Login profesor1011";
"CTE-1014";"Proyecto Cte-1015";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1016";"Curso1013";"INGENIERIA BIOMEDICA";"INGENIERIA BIOMEDICA";"INGENIERIA";"CRN-16818";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1012";"Login profesor1011";
"CTE-1020";"Proyecto Cte-1021";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1022";"Curso1019";"INGENIERIA INDUSTRIAL";"INGENIERIA INDUSTRIAL";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1018";"Login profesor1017";
"CTE-1020";"Proyecto Cte-1021";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1022";"Curso1019";"INGENIERIA INDUSTRIAL";"INGENIERIA INDUSTRIAL";"INGENIERIA";"CRN-18258";"16";"201820";"1";"IMPLEMENTACION";"Nombre profesor1018";"Login profesor1017";
"CTE-1026";"Proyecto Cte-17182";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1028";"Curso1025";"INGENIERIA MECANICA";"INGENIERIA MECANICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1024";"Login profesor1023";
"CTE-1026";"Proyecto Cte-17182";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1028";"Curso1025";"INGENIERIA MECANICA";"INGENIERIA MECANICA";"INGENIERIA";"CRN-16825";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1024";"Login profesor1023";
"CTE-1030";"Proyecto Cte-1031";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1032";"Curso1029";"INGENIERIA QUIMICA";"INGENIERIA QUIMICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor188";"Login profesor187";
"CTE-1036";"Proyecto Cte-1037";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1038";"Curso1035";"INGENIERIA INDUSTRIAL";"INGENIERIA INDUSTRIAL";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1034";"Login profesor1033";
"CTE-1036";"Proyecto Cte-1037";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1038";"Curso1035";"INGENIERIA INDUSTRIAL";"INGENIERIA INDUSTRIAL";"INGENIERIA";"CRN-16829";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1034";"Login profesor1033";
"CTE-1042";"Proyecto Cte-1043";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1044";"Curso1041";"INGENIERIA QUIMICA";"INGENIERIA QUIMICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1040";"Login profesor1039";
"CTE-1042";"Proyecto Cte-1043";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1044";"Curso1041";"INGENIERIA QUIMICA";"INGENIERIA QUIMICA";"INGENIERIA";"CRN-18265";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1040";"Login profesor1039";
"CTE-1046";"Proyecto Cte-1047";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1048";"Curso1045";"ING.  ELECTRICA Y ELECTRONICA";"INGEN. ELECTRICA Y ELECTRONICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor286";"Login profesor285";
"CTE-1046";"Proyecto Cte-1047";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1048";"Curso1045";"ING.  ELECTRICA Y ELECTRONICA";"INGEN. ELECTRICA Y ELECTRONICA";"INGENIERIA";"CRN-16827";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor286";"Login profesor285";
"CTE-1052";"Proyecto Cte-1053";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1054";"Curso1051";"INGENIERIA INDUSTRIAL";"INGENIERIA INDUSTRIAL";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1050";"Login profesor1049";
"CTE-1052";"Proyecto Cte-1053";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1054";"Curso1051";"INGENIERIA INDUSTRIAL";"INGENIERIA INDUSTRIAL";"INGENIERIA";"CRN-16821";"9";"201820";"1";"IMPLEMENTACION";"Nombre profesor1050";"Login profesor1049";
"CTE-1058";"Proyecto Cte-1059";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1060";"Curso1057";"INGENIERIA CIVIL Y AMBIENTAL";"INGENIERIA CIVIL";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1056";"Login profesor1055";
"CTE-1058";"Proyecto Cte-1059";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1060";"Curso1057";"INGENIERIA CIVIL Y AMBIENTAL";"INGENIERIA CIVIL";"INGENIERIA";"CRN-16820";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1056";"Login profesor1055";
"CTE-1064";"Proyecto Cte-1065";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201810";"1IP";"";"COD1066";"Curso1063";"ING.  ELECTRICA Y ELECTRONICA";"INGEN. ELECTRICA Y ELECTRONICA";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor1062";"Login profesor1061";
"CTE-1064";"Proyecto Cte-1065";"INNOVACION EN CURSO PRESENCIALES";"2018";"ING2";"201820";"1IP";"";"COD1066";"Curso1063";"ING.  ELECTRICA Y ELECTRONICA";"INGEN. ELECTRICA Y ELECTRONICA";"INGENIERIA";"CRN-16823";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1062";"Login profesor1061";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17932";"24";"201810";"8B";"IMPLEMENTACION";"Nombre profesor17191";"Login profesor17190";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16730";"1";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17191";"Login profesor17190";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17933";"25";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16731";"2";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17941";"33";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16726";"16";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17934";"26";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16732";"5";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17935";"27";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1088";"Login profesor1087";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16733";"8";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1088";"Login profesor1087";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16734";"17";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1088";"Login profesor1087";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16728";"9";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17936";"28";"201810";"8B";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17937";"29";"201810";"8B";"IMPLEMENTACION";"Nombre profesor17207";"Login estudiante2574";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16729";"10";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17207";"Login estudiante2574";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17938";"30";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1098";"Login profesor1097";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16737";"21";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1098";"Login profesor1097";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16727";"11";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1098";"Login profesor1097";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17939";"31";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1134";"Login profesor1133";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16743";"12";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1134";"Login profesor1133";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17940";"32";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1101";"Login profesor1100";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16739";"14";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1101";"Login profesor1100";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17942";"34";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16740";"15";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-17943";"38";"201810";"8B";"IMPLEMENTACION";"Nombre profesor1105";"Login profesor1104";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16735";"23";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1105";"Login profesor1104";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16742";"3";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1108";"Login profesor1107";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16725";"20";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1108";"Login profesor1107";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16724";"13";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17224";"Login profesor17223";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16723";"19";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17224";"Login profesor17223";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16738";"18";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17227";"Login estudiante2882";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16736";"22";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17227";"Login estudiante2882";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16721";"4";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17231";"Login profesor17230";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16722";"6";"201810";"8A";"IMPLEMENTACION";"Nombre profesor1095";"Login profesor1094";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-16741";"7";"201810";"8A";"IMPLEMENTACION";"Nombre profesor17235";"Login profesor17234";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18137";"1";"201819";"1";"IMPLEMENTACION";"Nombre profesor17191";"Login profesor17190";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18138";"3";"201819";"1";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18139";"4";"201819";"4";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201810";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18140";"5";"201819";"1";"IMPLEMENTACION";"Nombre profesor1088";"Login profesor1087";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18279";"1";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17191";"Login profesor17190";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18280";"2";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1163";"Login profesor1162";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18281";"3";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17224";"Login profesor17223";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18282";"4";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1079";"Login profesor1078";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18283";"5";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18284";"6";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17242";"Login profesor17241";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18285";"7";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17235";"Login profesor17234";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18286";"8";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17207";"Login estudiante2574";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18287";"9";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1098";"Login profesor1097";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18288";"10";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17244";"Login profesor17243";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18289";"11";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1979";"Login profesor1978";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18290";"12";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18291";"13";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17227";"Login estudiante2882";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18292";"14";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18293";"15";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17246";"Login profesor17245";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18294";"16";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18295";"17";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1082";"Login profesor1081";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18296";"18";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17227";"Login estudiante2882";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18297";"19";"201820";"8A";"IMPLEMENTACION";"Nombre profesor1108";"Login profesor1107";
"CTE-1070";"Proyecto Cte-1071";"CURSO BLENDED";"2018";"2017";"201820";"1IP";"SI";"COD1072";"Curso1069";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18298";"20";"201820";"8A";"IMPLEMENTACION";"Nombre profesor17204";"Login profesor17203";
